cell_id,UMAP1,UMAP2,cell_line,perturbation,dose_value,dose_unit,time,condition,source
improved_hill_Trametinib (GSK1120212)_10_431-2,6.854551,5.7326255,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_89-2,1.808253,9.111542,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_115-2,6.3239765,5.9626875,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_357-2,7.274014,6.0249896,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_478-2,4.8118362,6.5066404,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_167-2,3.3624675,10.454307,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_186-2,7.6997,7.1058683,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_145-2,8.956153,8.038909,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_331-2,3.6959403,5.3153577,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_185-2,1.0692846,8.472549,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_29-2,-0.31036153,8.1185,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_164-2,4.2800198,9.698596,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_354-2,8.688397,6.165828,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_225-2,5.2317314,3.952291,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_58-2,3.9581938,8.127986,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_21-2,9.593534,3.2108276,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_77-2,-0.56586796,8.5032625,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_397-2,7.5191073,8.206305,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_466-2,4.7953362,5.5740666,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_86-2,2.8267088,7.1079855,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_230-2,10.635911,7.1953435,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_293-2,11.361232,7.687724,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_300-2,5.196163,3.297761,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_95-2,1.1322813,4.8148985,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_210-2,5.691542,5.4974236,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_462-2,7.478851,7.76191,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_318-2,3.2397716,7.108877,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_282-2,2.0890596,8.10881,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_298-2,9.364313,6.9683185,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_165-2,3.304387,4.381227,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_265-2,10.508956,3.4602194,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_162-2,7.423541,2.7776396,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_208-2,2.408749,3.9434266,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_499-2,4.082891,10.56372,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_471-2,4.023137,5.7550354,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_190-2,4.3078413,9.134717,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_267-2,5.6112638,10.53776,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_235-2,4.69127,9.223803,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_428-2,4.5888677,2.9788177,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_34-2,1.9718767,7.8653975,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_120-2,7.2872243,4.9077344,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_14-2,-0.82564145,7.401718,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_319-2,3.9309874,8.455994,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_460-2,5.6656656,2.2296822,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_479-2,3.020635,8.948225,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_15-2,4.8699045,10.323361,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_283-2,7.8928814,3.6488779,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_38-2,9.533363,9.59381,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_12-2,7.4377813,7.2561097,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_346-2,8.71839,8.596556,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_238-2,6.230427,1.7997025,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_114-2,3.603343,10.34765,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_272-2,8.991826,7.534351,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_32-2,8.956284,8.105615,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_322-2,9.292084,7.433414,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_313-2,2.0575395,3.9805055,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_98-2,1.0537287,9.5823145,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_169-2,7.0891995,3.0319932,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_376-2,2.8606398,8.068095,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_333-2,0.5620916,5.961586,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_137-2,3.1454196,9.564191,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_220-2,4.431201,6.777286,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_400-2,9.573388,8.698573,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_433-2,5.0574427,10.167677,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_88-2,3.6774075,6.1782556,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_56-2,6.2974563,6.1061673,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_394-2,-0.7178325,8.76773,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_340-2,10.60017,8.959479,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_494-2,5.435314,10.008582,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_4-2,3.0191333,9.308806,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_97-2,3.5177424,10.311749,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_412-2,10.294428,3.4272888,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_348-2,5.3464975,5.6567173,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_112-2,7.343071,5.0599084,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_482-2,1.7945923,6.334499,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_399-2,0.6819335,8.810179,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_402-2,10.809401,8.463101,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_353-2,3.9668849,6.592067,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_26-2,7.5617623,7.0327315,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_194-2,6.623759,6.524097,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_41-2,10.255512,8.239578,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_350-2,10.934859,8.45362,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_255-2,9.218539,8.499186,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_81-2,2.5397964,6.28616,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_418-2,2.9414294,8.59555,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_149-2,0.79780984,5.3856254,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_3-2,7.0864944,4.6558447,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_8-2,1.8277155,9.222731,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_241-2,3.3679554,10.290638,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_409-2,1.4251039,8.722152,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_5-2,10.927146,3.5149975,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_320-2,1.215498,8.385774,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_127-2,10.362764,8.992279,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_444-2,3.6593537,5.732549,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_493-2,8.532135,9.158722,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_10_129-2,0.6457434,9.066193,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_237-2,1.6758379,4.3843637,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_179-2,8.528343,5.7029066,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_128-2,6.293034,5.331341,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_426-2,4.9201574,3.9738748,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_361-2,3.9645956,6.0919685,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_499-2,4.008529,10.530275,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_379-2,4.7732096,6.6746087,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_278-2,1.0775536,9.589134,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_318-2,3.2536306,7.022144,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_450-2,5.938425,5.1003146,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_347-2,4.8663044,10.642396,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_217-2,2.702042,7.3572936,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_27-2,5.0288296,10.763945,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_409-2,1.366909,8.691222,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_322-2,9.235207,7.5478153,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_40-2,4.6677537,8.0964365,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_186-2,7.622988,6.9493575,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_156-2,7.258942,6.792625,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_228-2,8.598125,7.038938,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_188-2,7.4072175,5.3839664,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_133-2,9.434528,8.985068,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_46-2,3.420942,6.366064,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_339-2,7.382616,2.7757564,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_151-2,2.6527352,10.069508,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_395-2,4.8172135,6.6275887,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_132-2,3.9715972,6.9561067,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_273-2,3.7215157,6.1454344,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_206-2,4.4357977,6.3342586,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_468-2,8.528923,4.528894,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_362-2,2.3420959,9.249295,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_453-2,10.376406,3.2575843,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_8-2,1.7636724,9.193868,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_372-2,1.218471,9.611619,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_171-2,1.969579,4.4723887,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_122-2,3.136968,6.752681,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_282-2,1.980411,8.115334,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_294-2,3.8838,5.9750023,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_215-2,5.481709,2.1194015,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_83-2,-0.12484949,8.233961,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_96-2,3.8889606,10.342386,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_276-2,10.35212,7.2659917,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_25-2,-0.0996765,8.332724,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_472-2,2.8388133,8.378926,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_406-2,4.6165156,3.280934,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_394-2,-0.7307017,8.781285,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_293-2,11.339341,7.5657587,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_449-2,8.927201,7.1888146,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_319-2,3.9161153,8.537525,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_452-2,4.9266386,2.5245912,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_270-2,5.0486655,3.2416291,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_247-2,10.069843,3.4827874,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_38-2,9.574874,9.550386,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_201-2,8.627315,6.5651484,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_88-2,3.5756154,6.3967023,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_44-2,5.3356524,8.650334,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_243-2,6.839358,5.5083685,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_80-2,10.4888525,3.342858,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_65-2,8.125121,6.760038,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_62-2,1.3291243,4.6732903,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_173-2,6.3284683,5.518031,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_76-2,8.509476,8.587784,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
improved_hill_Trametinib (GSK1120212)_100_4-2,2.9667203,9.238202,A549,Trametinib (GSK1120212),100.0,nM,24.0,Trametinib (GSK1120212)_100nM,improved_hill
