cell_id,UMAP1,UMAP2,cell_line,perturbation,dose_value,dose_unit,time,condition,source
E12_F10_RT_BC_186_Lig_BC_33-1-0,7.5494633,6.014199,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
E10_F10_RT_BC_19_Lig_BC_126-1-0,8.189726,3.1016505,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
B04_E09_RT_BC_87_Lig_BC_337-1-0,3.450088,3.6210592,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
B04_E09_RT_BC_348_Lig_BC_238-1-0,6.7327104,6.8520184,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
A06_F10_RT_BC_218_Lig_BC_104-1-0,6.8262496,5.96012,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
C06_F10_RT_BC_327_Lig_BC_256-1-0,4.3561535,4.6393223,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
C10_F10_RT_BC_308_Lig_BC_198-1-0,9.065846,6.328315,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
F07_F10_RT_BC_241_Lig_BC_284-1-0,1.9926351,5.224788,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
F07_E09_RT_BC_270_Lig_BC_171-1-0,2.7676077,5.6477346,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
E10_F10_RT_BC_243_Lig_BC_138-1-0,4.5520763,5.886886,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
H01_E09_RT_BC_270_Lig_BC_254-1-0,8.782811,4.12994,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
E01_E09_RT_BC_367_Lig_BC_5-1-0,12.419054,8.2454195,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
G04_E09_RT_BC_371_Lig_BC_230-1-0,2.0011015,5.3699913,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
D08_F10_RT_BC_123_Lig_BC_323-1-0,9.269666,4.7770467,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
E12_F10_RT_BC_19_Lig_BC_197-1-0,6.926644,7.2097974,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
G05_E09_RT_BC_211_Lig_BC_52-1-0,9.229627,6.357051,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
C05_F10_RT_BC_348_Lig_BC_369-1-0,9.677184,4.9921026,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
H10_E09_RT_BC_181_Lig_BC_42-1-0,5.8385363,7.3854823,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
F10_E09_RT_BC_354_Lig_BC_172-1-0,6.418109,2.2717927,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
A06_F10_RT_BC_171_Lig_BC_60-1-0,8.893223,5.4758744,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
B10_E09_RT_BC_55_Lig_BC_129-1-0,9.004291,5.684063,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
B09_F10_RT_BC_55_Lig_BC_9-1-0,8.487719,3.8486242,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
C05_F10_RT_BC_176_Lig_BC_337-1-0,7.781694,6.83258,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
A08_E09_RT_BC_46_Lig_BC_106-1-0,3.667545,5.68018,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
E08_F10_RT_BC_67_Lig_BC_29-1-0,8.669154,6.6069245,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
E02_E09_RT_BC_196_Lig_BC_31-1-0,7.772047,6.2144465,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
C03_F10_RT_BC_289_Lig_BC_305-1-0,8.328684,6.316085,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
F03_E09_RT_BC_352_Lig_BC_260-1-0,7.8945336,4.1350584,A549,(+)-JQ1,1000.0,nM,24.0,(+)-JQ1_1000nM,true
A01_E09_RT_BC_49_Lig_BC_357-1-0,12.296308,6.275742,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
A12_E09_RT_BC_118_Lig_BC_164-1-0,9.3039,2.338259,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
D06_F10_RT_BC_183_Lig_BC_377-1-0,3.3409631,3.3768396,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F01_E09_RT_BC_128_Lig_BC_94-1-0,3.211396,4.438377,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G11_E09_RT_BC_351_Lig_BC_354-1-0,6.8100324,5.5374975,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
C10_E09_RT_BC_79_Lig_BC_184-1-0,3.5077786,3.109125,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G02_E09_RT_BC_77_Lig_BC_112-1-0,2.8383389,7.6806707,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F02_F10_RT_BC_230_Lig_BC_37-1-0,2.4544847,3.8993714,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
A02_E09_RT_BC_240_Lig_BC_324-1-0,7.0650625,4.0818152,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
E12_F10_RT_BC_171_Lig_BC_71-1-0,8.133011,6.306131,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
E05_E09_RT_BC_231_Lig_BC_105-1-0,4.9515843,4.5941367,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G09_F10_RT_BC_363_Lig_BC_237-1-0,10.7605715,7.4542537,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
D02_E09_RT_BC_27_Lig_BC_254-1-0,7.6690755,4.1332173,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
H06_F10_RT_BC_144_Lig_BC_240-1-0,5.649409,3.8321328,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G12_F10_RT_BC_164_Lig_BC_139-1-0,6.606059,4.518944,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
H10_E09_RT_BC_149_Lig_BC_223-1-0,9.405017,5.476896,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
B07_F10_RT_BC_46_Lig_BC_270-1-0,-0.16860135,6.769027,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G09_E09_RT_BC_211_Lig_BC_51-1-0,9.372559,6.784066,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
D06_F10_RT_BC_359_Lig_BC_375-1-0,8.317639,6.812218,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G10_F10_RT_BC_366_Lig_BC_167-1-0,10.059785,4.9547157,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G12_F10_RT_BC_14_Lig_BC_9-1-0,3.4777975,6.5150986,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
E09_F10_RT_BC_212_Lig_BC_22-1-0,6.136077,3.8846457,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
E05_E09_RT_BC_128_Lig_BC_58-1-0,9.723699,5.8235464,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
D01_F10_RT_BC_216_Lig_BC_76-1-0,2.761524,5.37822,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G04_F10_RT_BC_41_Lig_BC_40-1-0,5.181884,4.9875894,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G11_F10_RT_BC_7_Lig_BC_135-1-0,6.879528,5.7374144,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
E07_E09_RT_BC_337_Lig_BC_90-1-0,9.00859,6.198438,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
A01_F10_RT_BC_368_Lig_BC_68-1-0,8.610529,4.659819,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F06_F10_RT_BC_61_Lig_BC_336-1-0,7.8430004,7.7531004,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F01_F10_RT_BC_126_Lig_BC_146-1-0,6.862496,4.133187,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F11_F10_RT_BC_269_Lig_BC_378-1-0,7.6270885,6.448064,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
A07_F10_RT_BC_117_Lig_BC_206-1-0,7.565736,5.494685,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
A09_F10_RT_BC_329_Lig_BC_8-1-0,8.048652,5.7776427,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
C03_F10_RT_BC_383_Lig_BC_36-1-0,3.1626735,3.6596282,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
A12_F10_RT_BC_131_Lig_BC_31-1-0,5.7332363,8.575377,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
H06_F10_RT_BC_143_Lig_BC_30-1-0,7.7598624,5.652866,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
E08_E09_RT_BC_369_Lig_BC_35-1-0,7.1760564,5.8780675,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F01_E09_RT_BC_69_Lig_BC_216-1-0,8.227707,5.6569643,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
C07_F10_RT_BC_250_Lig_BC_47-1-0,5.0480537,8.329937,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G09_E09_RT_BC_19_Lig_BC_145-1-0,3.9175053,6.0050526,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F11_E09_RT_BC_377_Lig_BC_58-1-0,2.7532485,6.99284,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
E07_F10_RT_BC_26_Lig_BC_256-1-0,8.349442,6.1637874,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
C12_F10_RT_BC_262_Lig_BC_177-1-0,2.6760266,5.407721,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
C04_F10_RT_BC_282_Lig_BC_144-1-0,3.8885307,4.3335276,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
H10_F10_RT_BC_253_Lig_BC_325-1-0,4.1145515,3.2531917,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F04_E09_RT_BC_89_Lig_BC_164-1-0,6.6289096,4.6335435,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F08_E09_RT_BC_357_Lig_BC_115-1-0,2.3902814,3.9203715,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G01_F10_RT_BC_31_Lig_BC_246-1-0,7.8561068,6.4491286,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
H07_F10_RT_BC_15_Lig_BC_51-1-0,4.740252,5.682573,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
A09_E09_RT_BC_358_Lig_BC_40-1-0,3.0533805,6.893234,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F04_E09_RT_BC_152_Lig_BC_259-1-0,8.511943,6.329511,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F09_E09_RT_BC_161_Lig_BC_87-1-0,7.3565826,4.96076,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G11_F10_RT_BC_252_Lig_BC_106-1-0,8.358416,3.0522316,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
A10_F10_RT_BC_289_Lig_BC_165-1-0,5.548241,4.930827,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G04_F10_RT_BC_267_Lig_BC_47-1-0,7.89678,6.239659,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
A05_F10_RT_BC_226_Lig_BC_177-1-0,6.7461567,6.3042192,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
D01_F10_RT_BC_170_Lig_BC_34-1-0,2.1822639,4.742998,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
E02_F10_RT_BC_280_Lig_BC_251-1-0,5.4838686,4.6217003,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
H03_F10_RT_BC_226_Lig_BC_136-1-0,4.5204697,3.8664682,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
A08_E09_RT_BC_118_Lig_BC_147-1-0,3.5791633,4.2611833,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
H10_E09_RT_BC_49_Lig_BC_80-1-0,6.3488507,5.346848,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
E03_E09_RT_BC_291_Lig_BC_23-1-0,3.5959067,8.467674,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
A03_E09_RT_BC_251_Lig_BC_192-1-0,7.885398,6.388161,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F03_F10_RT_BC_341_Lig_BC_156-1-0,10.726045,3.7329693,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
A03_F10_RT_BC_157_Lig_BC_83-1-0,7.7541513,7.3762355,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
B03_E09_RT_BC_219_Lig_BC_216-1-0,7.904455,6.148503,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F03_E09_RT_BC_343_Lig_BC_176-1-0,8.029306,5.098029,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
B11_F10_RT_BC_29_Lig_BC_24-1-0,9.389716,8.767927,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
H11_E09_RT_BC_297_Lig_BC_267-1-0,7.9538918,6.7902303,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
E01_E09_RT_BC_129_Lig_BC_41-1-0,2.093784,4.75008,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F02_F10_RT_BC_9_Lig_BC_163-1-0,5.8037877,6.1799784,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
H12_E09_RT_BC_251_Lig_BC_265-1-0,2.479742,5.431425,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
D01_F10_RT_BC_51_Lig_BC_378-1-0,2.8721268,4.2601595,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
C02_E09_RT_BC_291_Lig_BC_219-1-0,2.593649,6.9452634,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
B02_E09_RT_BC_27_Lig_BC_359-1-0,8.953672,7.9146557,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
G08_E09_RT_BC_307_Lig_BC_147-1-0,6.845056,4.426414,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
F05_E09_RT_BC_297_Lig_BC_351-1-0,3.9629145,4.8446984,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
H10_E09_RT_BC_239_Lig_BC_374-1-0,8.39297,5.863906,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
E01_E09_RT_BC_219_Lig_BC_201-1-0,4.965724,4.95328,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
D11_E09_RT_BC_136_Lig_BC_335-1-0,2.475416,5.700143,A549,(+)-JQ1,10000.0,nM,24.0,(+)-JQ1_10000nM,true
A02_E09_RT_BC_303_Lig_BC_157-1-0,3.5310926,8.043532,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G02_E09_RT_BC_90_Lig_BC_308-1-0,8.311635,9.242246,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D06_E09_RT_BC_7_Lig_BC_116-1-0,4.6233373,7.452713,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E11_F10_RT_BC_15_Lig_BC_147-1-0,7.029664,8.232019,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F10_E09_RT_BC_343_Lig_BC_303-1-0,8.572788,8.4648485,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D02_E09_RT_BC_332_Lig_BC_183-1-0,8.223184,8.618981,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D02_F10_RT_BC_70_Lig_BC_1-1-0,4.3821154,9.566196,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A03_F10_RT_BC_51_Lig_BC_119-1-0,8.068445,8.815677,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A02_F10_RT_BC_48_Lig_BC_201-1-0,5.3033853,7.594188,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F12_E09_RT_BC_381_Lig_BC_10-1-0,8.521118,9.044612,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F08_F10_RT_BC_326_Lig_BC_341-1-0,7.9167547,7.9729533,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A03_F10_RT_BC_69_Lig_BC_150-1-0,6.210605,9.389385,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D12_F10_RT_BC_45_Lig_BC_248-1-0,6.8256245,9.440783,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H07_F10_RT_BC_18_Lig_BC_10-1-0,8.931463,8.595106,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F10_E09_RT_BC_221_Lig_BC_311-1-0,8.227394,8.218736,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H02_F10_RT_BC_3_Lig_BC_17-1-0,8.167571,9.80197,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F06_E09_RT_BC_383_Lig_BC_188-1-0,8.383977,8.829597,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G08_F10_RT_BC_70_Lig_BC_14-1-0,6.58088,8.254336,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D01_F10_RT_BC_71_Lig_BC_383-1-0,3.57179,5.2543197,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F12_E09_RT_BC_157_Lig_BC_363-1-0,8.350832,9.090462,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F03_E09_RT_BC_251_Lig_BC_329-1-0,8.127963,9.026133,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G05_E09_RT_BC_249_Lig_BC_185-1-0,4.0804806,6.922514,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H05_E09_RT_BC_50_Lig_BC_178-1-0,5.1811233,8.294664,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D04_E09_RT_BC_295_Lig_BC_104-1-0,7.1299953,8.913436,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D09_F10_RT_BC_53_Lig_BC_376-1-0,7.839244,8.941301,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F01_F10_RT_BC_151_Lig_BC_238-1-0,6.9186296,8.710223,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H09_E09_RT_BC_155_Lig_BC_275-1-0,8.344774,8.362184,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A11_F10_RT_BC_31_Lig_BC_279-1-0,7.8454456,9.227188,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F09_E09_RT_BC_63_Lig_BC_252-1-0,6.635534,4.2697062,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F11_F10_RT_BC_379_Lig_BC_278-1-0,7.2082205,9.512766,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D07_F10_RT_BC_25_Lig_BC_202-1-0,6.9013443,9.387047,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C12_F10_RT_BC_164_Lig_BC_143-1-0,6.3687854,8.662454,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D11_F10_RT_BC_301_Lig_BC_213-1-0,4.5031214,8.330494,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E04_F10_RT_BC_18_Lig_BC_131-1-0,7.7314777,8.539276,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
B02_F10_RT_BC_164_Lig_BC_170-1-0,5.688202,8.1488085,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E01_E09_RT_BC_180_Lig_BC_173-1-0,7.6809616,7.8442135,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C10_F10_RT_BC_185_Lig_BC_96-1-0,5.943873,3.0591674,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
B11_F10_RT_BC_162_Lig_BC_356-1-0,7.845064,10.532315,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A02_E09_RT_BC_68_Lig_BC_38-1-0,3.1943812,8.122881,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C01_E09_RT_BC_78_Lig_BC_352-1-0,7.316724,4.5018916,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G10_F10_RT_BC_127_Lig_BC_261-1-0,5.756229,7.636681,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E10_E09_RT_BC_244_Lig_BC_279-1-0,5.414163,6.608868,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A08_F10_RT_BC_87_Lig_BC_244-1-0,7.0356364,8.538167,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H09_F10_RT_BC_311_Lig_BC_13-1-0,5.3104615,8.661787,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E11_F10_RT_BC_53_Lig_BC_367-1-0,3.9662018,8.803932,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
H12_F10_RT_BC_295_Lig_BC_281-1-0,7.217863,8.722559,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G10_F10_RT_BC_217_Lig_BC_224-1-0,7.8522005,8.524898,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
B12_E09_RT_BC_9_Lig_BC_331-1-0,6.497264,8.808402,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C01_E09_RT_BC_158_Lig_BC_147-1-0,8.000349,8.78513,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
B05_E09_RT_BC_336_Lig_BC_51-1-0,7.413132,8.64154,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C12_F10_RT_BC_288_Lig_BC_227-1-0,5.800323,5.1179056,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A04_E09_RT_BC_221_Lig_BC_308-1-0,4.2956767,6.6091504,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
D06_E09_RT_BC_375_Lig_BC_57-1-0,6.634476,8.037374,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F07_E09_RT_BC_212_Lig_BC_123-1-0,-1.4521642,6.468222,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E07_E09_RT_BC_53_Lig_BC_113-1-0,7.4214306,8.493807,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F02_F10_RT_BC_211_Lig_BC_73-1-0,7.447481,9.025012,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
A08_F10_RT_BC_170_Lig_BC_243-1-0,7.924977,8.855283,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
B01_E09_RT_BC_376_Lig_BC_333-1-0,8.035994,8.421255,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E06_E09_RT_BC_371_Lig_BC_284-1-0,6.5113144,8.838441,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
E06_F10_RT_BC_30_Lig_BC_360-1-0,7.9677086,8.867145,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G09_E09_RT_BC_348_Lig_BC_121-1-0,7.5664086,6.102713,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
G02_F10_RT_BC_339_Lig_BC_348-1-0,7.6269197,8.0237,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
F07_E09_RT_BC_67_Lig_BC_40-1-0,7.7620764,8.075998,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C12_F10_RT_BC_123_Lig_BC_236-1-0,6.288901,9.87782,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
C08_E09_RT_BC_358_Lig_BC_164-1-0,7.117582,9.573126,A549,Trametinib (GSK1120212),10.0,nM,24.0,Trametinib (GSK1120212)_10nM,true
